text,rating,publishedAtDate,restaurante,rating_comida,rating_servicio,rating_ambiente,tiempo_espera_reportado,likesCount,reviewerNumberOfReviews,isLocalGuide,tiene_texto,review_texto,idioma_detectado,fecha,sentimiento,prob_positivo,prob_negativo,prob_neutral,texto_normalizado,temas_detectados,num_temas,sentimiento_score
Excelente servicio y atención..comida exquisita,5,2022-01-15T13:24:48.743Z,Parrillada Punta Del Este,,,,,0,10,False,True,Excelente servicio y atención..comida exquisita,es,2022-01-15 13:24:48.743000+00:00,POS,0.9645422101020812,0.0040094009600579,0.0314483717083931,excelente servicio y atencion..comida exquisita,atencion_servicio,1,1
Muy buen ambiente y deliciosas opciones en comida.,5,2021-12-20T15:43:36.395Z,Parrillada Punta Del Este,,,,,0,73,True,True,Muy buen ambiente y deliciosas opciones en comida.,es,2021-12-20 15:43:36.395000+00:00,POS,0.9750154614448548,0.0020384788513183,0.0229460913687944,muy buen ambiente y deliciosas opciones en comida.,ambiente_instalaciones,1,1
"El lugar es amplio pero lúgubre, falta ambientar , se esmeran en la atención. Parqueo un poco pequeño.",3,2021-11-28T13:57:55.683Z,Parrillada Punta Del Este,,,,,0,129,True,True,"El lugar es amplio pero lúgubre, falta ambientar , se esmeran en la atención. Parqueo un poco pequeño.",es,2021-11-28 13:57:55.683000+00:00,POS,0.5998064279556274,0.0564365983009338,0.3437570631504059,"el lugar es amplio pero lugubre, falta ambientar , se esmeran en la atencion. parqueo un poco pequeno.",atencion_servicio,2,1
"El lugar es amplio pero lúgubre, falta ambientar , se esmeran en la atención. Parqueo un poco pequeño.",3,2021-11-28T13:57:55.683Z,Parrillada Punta Del Este,,,,,0,129,True,True,"El lugar es amplio pero lúgubre, falta ambientar , se esmeran en la atención. Parqueo un poco pequeño.",es,2021-11-28 13:57:55.683000+00:00,POS,0.5998064279556274,0.0564365983009338,0.3437570631504059,"el lugar es amplio pero lugubre, falta ambientar , se esmeran en la atencion. parqueo un poco pequeno.",porciones,2,1
Ricos  almuerzos,5,2021-10-10T10:47:53.670Z,Parrillada Punta Del Este,,,,,0,11,False,True,Ricos almuerzos,es,2021-10-10 10:47:53.670000+00:00,POS,0.7391563653945923,0.0202098470181226,0.2406337857246399,ricos almuerzos,sabor_comida,1,1
"Por pandemia muchos locales están cerrados por la noche, encontramos este y no solo que tiene parqueo sino que nos recomendaron una promo para el grupo, linda atención, buena comida. Recomendado.",5,2021-09-18T18:36:05.299Z,Parrillada Punta Del Este,,,,,0,20,True,True,"Por pandemia muchos locales están cerrados por la noche, encontramos este y no solo que tiene parqueo sino que nos recomendaron una promo para el grupo, linda atención, buena comida. Recomendado.",es,2021-09-18 18:36:05.299000+00:00,POS,0.911851406097412,0.0039101606234908,0.0842384248971939,"por pandemia muchos locales estan cerrados por la noche, encontramos este y no solo que tiene parqueo sino que nos recomendaron una promo para el grupo, linda atencion, buena comida. recomendado.",atencion_servicio,1,1
"Mala, un mal servicio. Lo q publican no venden.",1,2021-09-18T01:21:50.127Z,Parrillada Punta Del Este,,,,,0,5,False,True,"Mala, un mal servicio. Lo q publican no venden.",es,2021-09-18 01:21:50.127000+00:00,NEG,0.0059617259539663,0.953835666179657,0.0402025841176509,"mala, un mal servicio. lo q publican no venden.",atencion_servicio,1,-1
"Atención: Muy buena.
Alimentos: Bueno
Pago con tarjeta: Eso es un inconveniente, a veces les funciona a veces no",4,2021-09-13T21:31:23.379Z,Parrillada Punta Del Este,,,,,0,3,False,True,"Atención: Muy buena. Alimentos: Bueno Pago con tarjeta: Eso es un inconveniente, a veces les funciona a veces no",es,2021-09-13 21:31:23.379000+00:00,NEU,0.0694053620100021,0.1522893011569976,0.7783053517341614,"atencion: muy buena. alimentos: bueno pago con tarjeta: eso es un inconveniente, a veces les funciona a veces no",atencion_servicio,1,0
"Buen servicio, excelente ambiente",5,2021-09-12T05:38:51.535Z,Parrillada Punta Del Este,,,,,0,109,True,True,"Buen servicio, excelente ambiente",es,2021-09-12 05:38:51.535000+00:00,POS,0.962779939174652,0.0043891095556318,0.0328309722244739,"buen servicio, excelente ambiente",atencion_servicio,2,1
"Buen servicio, excelente ambiente",5,2021-09-12T05:38:51.535Z,Parrillada Punta Del Este,,,,,0,109,True,True,"Buen servicio, excelente ambiente",es,2021-09-12 05:38:51.535000+00:00,POS,0.962779939174652,0.0043891095556318,0.0328309722244739,"buen servicio, excelente ambiente",ambiente_instalaciones,2,1
muy bien rico,5,2021-08-27T04:54:50.900Z,Parrillada Punta Del Este,,,,,0,40,True,True,muy bien rico,es,2021-08-27 04:54:50.900000+00:00,POS,0.9188242554664612,0.0105886254459619,0.070587120950222,muy bien rico,sabor_comida,1,1
Buen precio,4,2021-08-23T18:02:14.915Z,Parrillada Punta Del Este,,,,,0,33,True,True,Buen precio,es,2021-08-23 18:02:14.915000+00:00,NEU,0.3430265784263611,0.1529040038585662,0.504069447517395,buen precio,precio,1,0
Muy rico.,5,2021-08-21T11:22:10.391Z,Parrillada Punta Del Este,,,,,0,79,True,True,Muy rico.,es,2021-08-21 11:22:10.391000+00:00,POS,0.8675438165664673,0.0191388502717018,0.1133173331618309,muy rico.,sabor_comida,1,1
"La atención muy buena, comida deliciosa.
⭐⭐⭐⭐⭐",5,2021-08-12T03:55:08.262Z,Parrillada Punta Del Este,,,,,0,12,False,True,"La atención muy buena, comida deliciosa. ⭐⭐⭐⭐⭐",es,2021-08-12 03:55:08.262000+00:00,POS,0.717940092086792,0.0192924737930297,0.2627674341201782,"la atencion muy buena, comida deliciosa. ",atencion_servicio,1,1
"Excelente la comida, y la atención de primera.
Festejamos un cumpleaños y nos atendieron como a reyes.
Se los recomiendo.",5,2021-08-12T03:51:53.785Z,Parrillada Punta Del Este,,,,,0,25,True,True,"Excelente la comida, y la atención de primera. Festejamos un cumpleaños y nos atendieron como a reyes. Se los recomiendo.",es,2021-08-12 03:51:53.785000+00:00,POS,0.979333221912384,0.0029289142694324,0.017737915739417,"excelente la comida, y la atencion de primera. festejamos un cumpleanos y nos atendieron como a reyes. se los recomiendo.",atencion_servicio,1,1
Agradable ambiente buena atención y todas las medidas de bioseguridad,3,2021-07-25T20:47:56.756Z,Parrillada Punta Del Este,,,,,0,201,True,True,Agradable ambiente buena atención y todas las medidas de bioseguridad,es,2021-07-25 20:47:56.756000+00:00,POS,0.9365622997283936,0.0034536276943981,0.0599840693175792,agradable ambiente buena atencion y todas las medidas de bioseguridad,atencion_servicio,2,1
Agradable ambiente buena atención y todas las medidas de bioseguridad,3,2021-07-25T20:47:56.756Z,Parrillada Punta Del Este,,,,,0,201,True,True,Agradable ambiente buena atención y todas las medidas de bioseguridad,es,2021-07-25 20:47:56.756000+00:00,POS,0.9365622997283936,0.0034536276943981,0.0599840693175792,agradable ambiente buena atencion y todas las medidas de bioseguridad,ambiente_instalaciones,2,1
Buena atención,5,2021-07-17T21:20:28.650Z,Parrillada Punta Del Este,,,,,0,5,True,True,Buena atención,es,2021-07-17 21:20:28.650000+00:00,NEU,0.4177059233188629,0.0970325171947479,0.4852614998817444,buena atencion,atencion_servicio,1,0
"Atención, sabor, servicio de maravilla",5,2021-07-10T17:46:54.475Z,Parrillada Punta Del Este,,,,,0,2,False,True,"Atención, sabor, servicio de maravilla",es,2021-07-10 17:46:54.475000+00:00,POS,0.963146150112152,0.0065801483578979,0.0302737485617399,"atencion, sabor, servicio de maravilla",sabor_comida,2,1
"Atención, sabor, servicio de maravilla",5,2021-07-10T17:46:54.475Z,Parrillada Punta Del Este,,,,,0,2,False,True,"Atención, sabor, servicio de maravilla",es,2021-07-10 17:46:54.475000+00:00,POS,0.963146150112152,0.0065801483578979,0.0302737485617399,"atencion, sabor, servicio de maravilla",atencion_servicio,2,1
Sabroso,5,2021-06-26T14:36:21.400Z,Parrillada Punta Del Este,,,,,0,15,True,True,Sabroso,es,2021-06-26 14:36:21.400000+00:00,POS,0.5086820125579834,0.081400454044342,0.4099175930023193,sabroso,sabor_comida,1,1
Muy bien exelente atencion,5,2021-06-21T04:23:55.847Z,Parrillada Punta Del Este,,,,,0,6,False,True,Muy bien exelente atencion,es,2021-06-21 04:23:55.847000+00:00,POS,0.9683409333229064,0.0032074169721454,0.0284516010433435,muy bien exelente atencion,atencion_servicio,1,1
"Buena comida. Tiene un garaje propio y es amplio el lugar,  además existen espacios para reuniones para grupos",5,2021-05-21T14:59:12.454Z,Parrillada Punta Del Este,,,,,0,104,True,True,"Buena comida. Tiene un garaje propio y es amplio el lugar, además existen espacios para reuniones para grupos",es,2021-05-21 14:59:12.454000+00:00,POS,0.9315169453620912,0.0027408152818679,0.0657422244548797,"buena comida. tiene un garaje propio y es amplio el lugar, ademas existen espacios para reuniones para grupos",ambiente_instalaciones,1,1
Buen servicio y deliciosa la comida,5,2021-05-06T18:07:48.373Z,Parrillada Punta Del Este,,,,,0,3,False,True,Buen servicio y deliciosa la comida,es,2021-05-06 18:07:48.373000+00:00,POS,0.9778815507888794,0.0022772154770791,0.0198412369936704,buen servicio y deliciosa la comida,atencion_servicio,1,1
"Excelente atención
Precios cómodos
Parqueadero subterráneo y gratuito",5,2021-04-10T10:26:24.225Z,Parrillada Punta Del Este,,,,,0,76,True,True,Excelente atención Precios cómodos Parqueadero subterráneo y gratuito,es,2021-04-10 10:26:24.225000+00:00,POS,0.7822896242141724,0.0107675669714808,0.2069428265094757,excelente atencion precios comodos parqueadero subterraneo y gratuito,atencion_servicio,2,1
"Excelente atención
Precios cómodos
Parqueadero subterráneo y gratuito",5,2021-04-10T10:26:24.225Z,Parrillada Punta Del Este,,,,,0,76,True,True,Excelente atención Precios cómodos Parqueadero subterráneo y gratuito,es,2021-04-10 10:26:24.225000+00:00,POS,0.7822896242141724,0.0107675669714808,0.2069428265094757,excelente atencion precios comodos parqueadero subterraneo y gratuito,precio,2,1
"El local del segundo piso que se alquiló tenía los baños sucios, dieron una sola vez cócteles a los invitados, los bocaditos luego de horas de iniciado el evento y los centros de mesa no eran los que habían ofrecido.",2,2021-03-31T02:32:45.378Z,Parrillada Punta Del Este,,,,,0,112,True,True,"El local del segundo piso que se alquiló tenía los baños sucios, dieron una sola vez cócteles a los invitados, los bocaditos luego de horas de iniciado el evento y los centros de mesa no eran los que habían ofrecido.",es,2021-03-31 02:32:45.378000+00:00,NEG,0.0049125119112432,0.9333323240280152,0.0617551431059837,"el local del segundo piso que se alquilo tenia los banos sucios, dieron una sola vez cocteles a los invitados, los bocaditos luego de horas de iniciado el evento y los centros de mesa no eran los que habian ofrecido.",ambiente_instalaciones,1,-1
Quedé satisfecho con la atención y el ambiente. Me gustó,5,2021-03-08T16:07:29.615Z,Parrillada Punta Del Este,,,,,0,11,False,True,Quedé satisfecho con la atención y el ambiente. Me gustó,es,2021-03-08 16:07:29.615000+00:00,POS,0.973166525363922,0.003350448096171,0.0234829820692539,quede satisfecho con la atencion y el ambiente. me gusto,atencion_servicio,2,1
Quedé satisfecho con la atención y el ambiente. Me gustó,5,2021-03-08T16:07:29.615Z,Parrillada Punta Del Este,,,,,0,11,False,True,Quedé satisfecho con la atención y el ambiente. Me gustó,es,2021-03-08 16:07:29.615000+00:00,POS,0.973166525363922,0.003350448096171,0.0234829820692539,quede satisfecho con la atencion y el ambiente. me gusto,ambiente_instalaciones,2,1
Siempre cómo aquí el arroz con menestra y pollo es mi plato preferido,5,2021-02-20T22:29:55.743Z,Parrillada Punta Del Este,,,,,1,93,True,True,Siempre cómo aquí el arroz con menestra y pollo es mi plato preferido,es,2021-02-20 22:29:55.743000+00:00,POS,0.8807497620582581,0.0076969256624579,0.1115532517433166,siempre como aqui el arroz con menestra y pollo es mi plato preferido,moro,1,1
"La carne de res estaba durísima para cortar y masticar; posiblemente sea de una res vieja. El chorizo no sabía a uno como tal; el interior se veía hecho con restos de carne y había pimentones rojos bien picados en su interior. La menestra parecía recalentada y el patacón estaba duro. El mesero de turno recomendó jugo de limón con carne (para los gustos, colores, pero creería yo que la gente normalmente comería jugo de limón con pescado).",2,2026-08-06T03:14:21.981Z,La Parrilla Del Ñato - Urdesa,1.0,4.0,4.0,Hasta 10 min,0,1,False,True,"La carne de res estaba durísima para cortar y masticar; posiblemente sea de una res vieja. El chorizo no sabía a uno como tal; el interior se veía hecho con restos de carne y había pimentones rojos bien picados en su interior. La menestra parecía recalentada y el patacón estaba duro. El mesero de turno recomendó jugo de limón con carne (para los gustos, colores, pero creería yo que la gente normalmente comería jugo de limón con pescado).",es,2026-08-06 03:14:21.981000+00:00,NEG,0.0165741965174675,0.5557283759117126,0.4276974499225616,"la carne de res estaba durisima para cortar y masticar; posiblemente sea de una res vieja. el chorizo no sabia a uno como tal; el interior se veia hecho con restos de carne y habia pimentones rojos bien picados en su interior. la menestra parecia recalentada y el patacon estaba duro. el mesero de turno recomendo jugo de limon con carne (para los gustos, colores, pero creeria yo que la gente normalmente comeria jugo de limon con pescado).",carne,3,-1
"La carne de res estaba durísima para cortar y masticar; posiblemente sea de una res vieja. El chorizo no sabía a uno como tal; el interior se veía hecho con restos de carne y había pimentones rojos bien picados en su interior. La menestra parecía recalentada y el patacón estaba duro. El mesero de turno recomendó jugo de limón con carne (para los gustos, colores, pero creería yo que la gente normalmente comería jugo de limón con pescado).",2,2026-08-06T03:14:21.981Z,La Parrilla Del Ñato - Urdesa,1.0,4.0,4.0,Hasta 10 min,0,1,False,True,"La carne de res estaba durísima para cortar y masticar; posiblemente sea de una res vieja. El chorizo no sabía a uno como tal; el interior se veía hecho con restos de carne y había pimentones rojos bien picados en su interior. La menestra parecía recalentada y el patacón estaba duro. El mesero de turno recomendó jugo de limón con carne (para los gustos, colores, pero creería yo que la gente normalmente comería jugo de limón con pescado).",es,2026-08-06 03:14:21.981000+00:00,NEG,0.0165741965174675,0.5557283759117126,0.4276974499225616,"la carne de res estaba durisima para cortar y masticar; posiblemente sea de una res vieja. el chorizo no sabia a uno como tal; el interior se veia hecho con restos de carne y habia pimentones rojos bien picados en su interior. la menestra parecia recalentada y el patacon estaba duro. el mesero de turno recomendo jugo de limon con carne (para los gustos, colores, pero creeria yo que la gente normalmente comeria jugo de limon con pescado).",moro,3,-1
"La carne de res estaba durísima para cortar y masticar; posiblemente sea de una res vieja. El chorizo no sabía a uno como tal; el interior se veía hecho con restos de carne y había pimentones rojos bien picados en su interior. La menestra parecía recalentada y el patacón estaba duro. El mesero de turno recomendó jugo de limón con carne (para los gustos, colores, pero creería yo que la gente normalmente comería jugo de limón con pescado).",2,2026-08-06T03:14:21.981Z,La Parrilla Del Ñato - Urdesa,1.0,4.0,4.0,Hasta 10 min,0,1,False,True,"La carne de res estaba durísima para cortar y masticar; posiblemente sea de una res vieja. El chorizo no sabía a uno como tal; el interior se veía hecho con restos de carne y había pimentones rojos bien picados en su interior. La menestra parecía recalentada y el patacón estaba duro. El mesero de turno recomendó jugo de limón con carne (para los gustos, colores, pero creería yo que la gente normalmente comería jugo de limón con pescado).",es,2026-08-06 03:14:21.981000+00:00,NEG,0.0165741965174675,0.5557283759117126,0.4276974499225616,"la carne de res estaba durisima para cortar y masticar; posiblemente sea de una res vieja. el chorizo no sabia a uno como tal; el interior se veia hecho con restos de carne y habia pimentones rojos bien picados en su interior. la menestra parecia recalentada y el patacon estaba duro. el mesero de turno recomendo jugo de limon con carne (para los gustos, colores, pero creeria yo que la gente normalmente comeria jugo de limon con pescado).",atencion_servicio,3,-1
