isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado
False,0,2022-07-23 12:50:01.708000+00:00,,,,,10,1,"Pésimo el servicio en la noche tipo 22:00, no dan salsas y el jugo es de botella (que venden en los semáforos)....La atención mala me imagino porque los que trabajan ahí ya se querían ir....",Rukito Grill&Drink - Alborada,True,"Pésimo el servicio en la noche tipo 22:00, no dan salsas y el jugo es de botella (que venden en los semáforos)....La atención mala me imagino porque los que trabajan ahí ya se querían ir....",es
True,0,2023-07-20 18:21:39.541000+00:00,,,,,37,5,Muy buena comida y atención 😋,Rukito Grill&Drink - Alborada,True,Muy buena comida y atención 😋,es
False,0,2021-10-30 16:36:34.138000+00:00,,,,,1,5,"Muy buen ambiente y excelente comida,. Sangría exquisita.",Rukito Grill&Drink - Alborada,True,"Muy buen ambiente y excelente comida,. Sangría exquisita.",es
False,0,2022-08-08 01:56:23.061000+00:00,,,,,4,5,Excelente atención y muy rica su comida,Rukito Grill&Drink - Alborada,True,Excelente atención y muy rica su comida,es
True,0,2021-06-30 21:44:42.017000+00:00,,,,,25,5,Muy buena atención y deliciosa comida,Rukito Grill&Drink - Alborada,True,Muy buena atención y deliciosa comida,es
True,0,2021-06-28 00:31:39.860000+00:00,,,,,27,5,Excelente sitio para deleitarse con asados y deliciosos moros con queso únicos en la ciudad,Rukito Grill&Drink - Alborada,True,Excelente sitio para deleitarse con asados y deliciosos moros con queso únicos en la ciudad,es
False,0,2026-02-14 06:54:50.636000+00:00,,5.0,5.0,5.0,1,5,Rukito de la alborada excelente comida excelente servicio,Rukito Grill&Drink - Alborada,True,Rukito de la alborada excelente comida excelente servicio,es
True,3,2021-06-21 16:50:15.329000+00:00,,,,,42,1,"Lamentable, los platos en base a su precio no son justificables, no valen la pena pagar en base a lo que sirven y el tiempo que implica esperar es cansado para un ambiente aburrido, incluso esperar por platillos que llegan a la mesa fríos suman a una experiencia desagradable.",Rukito Grill&Drink - Alborada,True,"Lamentable, los platos en base a su precio no son justificables, no valen la pena pagar en base a lo que sirven y el tiempo que implica esperar es cansado para un ambiente aburrido, incluso esperar por platillos que llegan a la mesa fríos suman a una experiencia desagradable.",es
True,1,2020-11-06 02:22:09.825000+00:00,,,,,47,3,"Ya no está como antes ,an perdido la sazón que tenían al principio, precios altos , servicio ni bueno ni malo ,se demoran mucho en servir .",Rukito Grill&Drink - Alborada,True,"Ya no está como antes ,an perdido la sazón que tenían al principio, precios altos , servicio ni bueno ni malo ,se demoran mucho en servir .",es
False,0,2021-07-05 00:36:37.744000+00:00,,,,,2,3,Se demoraron mucho la comida pedi factura nunca  me lllego y no fue buena la atencion,Rukito Grill&Drink - Alborada,True,Se demoraron mucho la comida pedi factura nunca me lllego y no fue buena la atencion,es
False,0,2021-07-11 23:28:11.123000+00:00,,,,,6,5,"Excelente comida y atención, recomendado!",Rukito Grill&Drink - Alborada,True,"Excelente comida y atención, recomendado!",es
True,0,2020-08-08 01:32:35.584000+00:00,,,,,39,4,Buena comida y ambiente. El sitio es metido pero de fácil llegada. Deberían tener más promociones,Rukito Grill&Drink - Alborada,True,Buena comida y ambiente. El sitio es metido pero de fácil llegada. Deberían tener más promociones,es
True,0,2023-09-19 03:20:01.871000+00:00,,5.0,5.0,5.0,21,5,"Muy rico, ir con la barriguita vacía para q entre todo jejeje",Rukito Grill&Drink - Alborada,True,"Muy rico, ir con la barriguita vacía para q entre todo jejeje",es
True,1,2023-07-28 15:00:23.997000+00:00,,,,,26,5,Muy bonito lugar y la comida 10/10😍,Rukito Grill&Drink - Alborada,True,Muy bonito lugar y la comida 10/10😍,es
False,0,2020-09-05 02:34:52.203000+00:00,,,,,2,5,Excelente atención y exquisita comida 😊😋,Rukito Grill&Drink - Alborada,True,Excelente atención y exquisita comida 😊😋,es
False,0,2021-07-08 21:17:26.781000+00:00,,,,,11,4,"Buena comida y precios accesibles....lo único que complica es la falta de parqueo, pero creo q vale la pena.",Rukito Grill&Drink - Alborada,True,"Buena comida y precios accesibles....lo único que complica es la falta de parqueo, pero creo q vale la pena.",es
True,0,2022-10-02 23:30:41.426000+00:00,,,,,138,5,"Super deliciosa comida y la atención de sus meseros es muy buena...
Hay mejor oportunidad de parquear que en la sucursal de Urdesa",Rukito Grill&Drink - Alborada,True,Super deliciosa comida y la atención de sus meseros es muy buena... Hay mejor oportunidad de parquear que en la sucursal de Urdesa,es
True,0,2021-09-07 01:43:53.217000+00:00,,,,,27,4,"Muy buena comida, el lugar es muy pequeño",Rukito Grill&Drink - Alborada,True,"Muy buena comida, el lugar es muy pequeño",es
True,0,2022-09-19 19:30:03.490000+00:00,,,,,33,5,La comida estaba deliciosa y me gustó qué den la opción de moro sin lácteos,Rukito Grill&Drink - Alborada,True,La comida estaba deliciosa y me gustó qué den la opción de moro sin lácteos,es
True,0,2020-08-28 18:20:08.338000+00:00,,,,,6,5,Excelente atención muy buena comida.,Rukito Grill&Drink - Alborada,True,Excelente atención muy buena comida.,es
False,0,2026-03-01 19:18:56.206000+00:00,De 10 a 30 min,5.0,5.0,4.0,2,5,Bello,Rukito Grill&Drink - Alborada,True,Bello,es
True,0,2024-05-03 12:42:53.053000+00:00,,4.0,5.0,3.0,30,4,Lugar amplio pero falta personal para atención más rápida,Rukito Grill&Drink - Alborada,True,Lugar amplio pero falta personal para atención más rápida,es
True,0,2021-03-13 04:00:04.449000+00:00,,,,,169,5,Deliciosa comida y los precios acorde a los platos q sirven... recomendado!,Rukito Grill&Drink - Alborada,True,Deliciosa comida y los precios acorde a los platos q sirven... recomendado!,es
False,0,2020-08-13 15:25:44.072000+00:00,,,,,1,5,"Excelente lugar, acogedor, buena atención y comida exquisita recomendado",Rukito Grill&Drink - Alborada,True,"Excelente lugar, acogedor, buena atención y comida exquisita recomendado",es
True,1,2022-01-04 20:31:04.306000+00:00,,,,,3,5,Excelente servicio y la comida muy buena,Rukito Grill&Drink - Alborada,True,Excelente servicio y la comida muy buena,es
True,0,2023-05-05 17:13:38.664000+00:00,,5.0,5.0,5.0,54,5,"Excelente atención, la comida y el ambiente super seguro",Rukito Grill&Drink - Alborada,True,"Excelente atención, la comida y el ambiente super seguro",es
True,0,2021-06-18 21:16:40.852000+00:00,,,,,22,5,Excelente lugar y lo mejor de todo la comida,Rukito Grill&Drink - Alborada,True,Excelente lugar y lo mejor de todo la comida,es
True,0,2021-11-30 14:19:32.483000+00:00,,,,,30,4,"Es un lugar acogedor, tiene variedad de comida en el menú. Muy sabrosa la comida",Rukito Grill&Drink - Alborada,True,"Es un lugar acogedor, tiene variedad de comida en el menú. Muy sabrosa la comida",es
True,0,2024-02-18 21:36:38.941000+00:00,,5.0,4.0,3.0,32,4,"Buena atención, excelente comida,parqueo grande . Excelente",Rukito Grill&Drink - Alborada,True,"Buena atención, excelente comida,parqueo grande . Excelente",es
True,0,2022-05-08 01:29:53.292000+00:00,,,,,263,5,Q comida más buena la verdad si quieres comer y no gastar mucho este es el sitio preciso,Rukito Grill&Drink - Alborada,True,Q comida más buena la verdad si quieres comer y no gastar mucho este es el sitio preciso,es
True,0,2022-06-14 02:43:27.590000+00:00,,,,,26,5,Buen lugar para deleitar platos exquisitos  y una exelente atención,Rukito Grill&Drink - Alborada,True,Buen lugar para deleitar platos exquisitos y una exelente atención,es
False,0,2021-11-10 19:03:17.914000+00:00,,,,,1,5,Excelente la comida y el servicio que prestan 🥰😉,Rukito Grill&Drink - Alborada,True,Excelente la comida y el servicio que prestan 🥰😉,es
False,0,2025-10-06 15:35:31.810000+00:00,,5.0,5.0,4.0,1,5,Todo muy deliciosoooo y el ambiente,Rukito Grill&Drink - Alborada,True,Todo muy deliciosoooo y el ambiente,es
False,0,2022-09-28 23:38:29.915000+00:00,,,,,7,5,Excelente servicio y muy rica comidas,Rukito Grill&Drink - Alborada,True,Excelente servicio y muy rica comidas,es
True,0,2023-04-07 15:25:16.523000+00:00,,5.0,5.0,5.0,19,5,Excelente lugar para degustar de buena comida y compartir entre panas.,Rukito Grill&Drink - Alborada,True,Excelente lugar para degustar de buena comida y compartir entre panas.,es
True,0,2021-06-06 18:36:12.219000+00:00,,,,,43,5,"Me encantó, hay que ir con hambre porque los platos tienen buenas porciones.",Rukito Grill&Drink - Alborada,True,"Me encantó, hay que ir con hambre porque los platos tienen buenas porciones.",es
True,0,2022-04-28 21:11:13.898000+00:00,,,,,141,5,"Muy chévere, la comida muy bien elaborada, vale la pena",Rukito Grill&Drink - Alborada,True,"Muy chévere, la comida muy bien elaborada, vale la pena",es
True,0,2021-09-03 12:33:59.532000+00:00,,,,,15,5,Exquisita comida buen ambiente y variedad,Rukito Grill&Drink - Alborada,True,Exquisita comida buen ambiente y variedad,es
False,0,2024-02-23 14:18:15.688000+00:00,,4.0,5.0,4.0,8,4,"experiencia agradable, la comida llega caliente y al gusto",Rukito Grill&Drink - Alborada,True,"experiencia agradable, la comida llega caliente y al gusto",es
True,0,2021-03-23 15:54:07.040000+00:00,,,,,41,5,"Buena comida... espera un poco, el aforo ahora es limitado. Pero tendrás tu merecido.",Rukito Grill&Drink - Alborada,True,"Buena comida... espera un poco, el aforo ahora es limitado. Pero tendrás tu merecido.",es
True,0,2021-06-26 19:08:24.560000+00:00,,,,,35,3,"En mi experiencia las proteínas no estuvieron a buen término, las porciones son grandes, hasta para compartir. Buenos moros",Rukito Grill&Drink - Alborada,True,"En mi experiencia las proteínas no estuvieron a buen término, las porciones son grandes, hasta para compartir. Buenos moros",es
True,0,2021-07-24 09:27:31.523000+00:00,,,,,10,5,"El mejor lugar para pasar con amigos, comida espectacular y atención uff, perfecta combinación, 1000🥰",Rukito Grill&Drink - Alborada,True,"El mejor lugar para pasar con amigos, comida espectacular y atención uff, perfecta combinación, 1000🥰",es
True,0,2021-05-12 17:30:06.847000+00:00,,,,,24,4,Excelente la comida y la atención pero fallo la energía eléctrica dentro del restaurante!!,Rukito Grill&Drink - Alborada,True,Excelente la comida y la atención pero fallo la energía eléctrica dentro del restaurante!!,es
True,0,2021-10-25 02:58:03.302000+00:00,,,,,86,5,"Excelente comida, las costillas bbq muy buenas y la menestra de choclo algo excelente",Rukito Grill&Drink - Alborada,True,"Excelente comida, las costillas bbq muy buenas y la menestra de choclo algo excelente",es
True,0,2021-12-18 15:33:24.575000+00:00,,,,,49,4,"Buen lugar, acogedor comida muy buena.
Costillas Baby Ribs como recomendación mayormente cocidas  para la próxima..",Rukito Grill&Drink - Alborada,True,"Buen lugar, acogedor comida muy buena. Costillas Baby Ribs como recomendación mayormente cocidas para la próxima..",es
False,0,2023-05-26 15:37:05.194000+00:00,,3.0,4.0,3.0,11,4,Bueno mi pedido de food pero falta estructura de ventilación y que haya más espacio el resto bien,Rukito Grill&Drink - Alborada,True,Bueno mi pedido de food pero falta estructura de ventilación y que haya más espacio el resto bien,es
False,0,2026-01-24 21:40:44.516000+00:00,De 10 a 30 min,5.0,5.0,5.0,10,5,Se pasó con la micheladas 😎🍻🍻,Rukito Grill&Drink - Alborada,True,Se pasó con la micheladas 😎🍻🍻,es
False,0,2022-05-01 15:24:42.380000+00:00,,,,,8,4,Muy buen precio y variedad en el menú. El lomo no estuvo tan bueno,Rukito Grill&Drink - Alborada,True,Muy buen precio y variedad en el menú. El lomo no estuvo tan bueno,es
False,0,2022-08-09 17:05:49.368000+00:00,,,,,7,5,"Muy buena atención, servicio excelente y la comida muy buena 🙆🏽‍♀️💫",Rukito Grill&Drink - Alborada,True,"Muy buena atención, servicio excelente y la comida muy buena 🙆🏽‍♀️💫",es
False,0,2021-03-05 04:25:14.763000+00:00,,,,,11,5,Muy buen lugar! Riquísimo para comer y todo muy limpio.,Rukito Grill&Drink - Alborada,True,Muy buen lugar! Riquísimo para comer y todo muy limpio.,es
True,0,2021-09-17 12:43:33.626000+00:00,,,,,58,3,Se demoran demasiado para servir cuando pides platos especiales y eso que ni había tanta gente,Rukito Grill&Drink - Alborada,True,Se demoran demasiado para servir cuando pides platos especiales y eso que ni había tanta gente,es
True,0,2024-06-20 13:27:07.162000+00:00,,4.0,4.0,3.0,23,4,Le hace falta un ambiente más para compartir entre la familia y amigos,Rukito Grill&Drink - Alborada,True,Le hace falta un ambiente más para compartir entre la familia y amigos,es
True,0,2022-04-12 11:10:01.627000+00:00,,,,,225,5,"Me encanto el moro de lentejas súper cheesy 🥰
La sangria está buenísima también",Rukito Grill&Drink - Alborada,True,Me encanto el moro de lentejas súper cheesy 🥰 La sangria está buenísima también,es
True,0,2021-07-26 20:52:39.489000+00:00,,,,,37,4,"Muy rica la comida, recomendado.",Rukito Grill&Drink - Alborada,True,"Muy rica la comida, recomendado.",es
True,0,2022-06-08 23:58:39.950000+00:00,,,,,23,5,Excelente atención y la comida. Exquisita.,Rukito Grill&Drink - Alborada,True,Excelente atención y la comida. Exquisita.,es
False,0,2021-08-28 23:29:58.188000+00:00,,,,,2,5,Excelente servicio muy rica la comida 😊,Rukito Grill&Drink - Alborada,True,Excelente servicio muy rica la comida 😊,es
True,0,2023-12-10 12:37:24.012000+00:00,,5.0,5.0,5.0,49,5,"He visitado 4 veces este lugar y la calidad se mantiene intacta
Gracias sigan así 👍",Rukito Grill&Drink - Alborada,True,He visitado 4 veces este lugar y la calidad se mantiene intacta Gracias sigan así 👍,es
False,0,2021-08-04 23:31:02.964000+00:00,,,,,2,5,"Exelente lugar para reunirse en amigos y familia y deleitar de unas delicias que no te puedes quedar con las ganas de probar, bendiciones",Rukito Grill&Drink - Alborada,True,"Exelente lugar para reunirse en amigos y familia y deleitar de unas delicias que no te puedes quedar con las ganas de probar, bendiciones",es
False,0,2024-04-03 01:12:51.304000+00:00,,3.0,3.0,2.0,5,1,"Se demora mucho en servir vs competencia, adicional los juegos tienen demasiada azúcar",Rukito Grill&Drink - Alborada,True,"Se demora mucho en servir vs competencia, adicional los juegos tienen demasiada azúcar",es
False,0,2023-09-26 19:51:06.603000+00:00,,5.0,5.0,5.0,12,5,"Me encantó, estube de paseo con mi señora esposa deleite el paladar de mi esposa",Rukito Grill&Drink - Alborada,True,"Me encantó, estube de paseo con mi señora esposa deleite el paladar de mi esposa",es
True,0,2021-02-04 01:32:38.509000+00:00,,,,,37,4,Buena comida precios razonables pero no pidan lomo porque mas bien parecía una radiografía de lomo el resto de los platos muy buenos,Rukito Grill&Drink - Alborada,True,Buena comida precios razonables pero no pidan lomo porque mas bien parecía una radiografía de lomo el resto de los platos muy buenos,es
True,1,2021-07-04 21:27:02.097000+00:00,,,,,54,5,Ricos moros de lenteja y arroz con choclo. El lugar no es tan bonito pero la comida es muy buena,Rukito Grill&Drink - Alborada,True,Ricos moros de lenteja y arroz con choclo. El lugar no es tan bonito pero la comida es muy buena,es
True,0,2022-04-24 22:39:35.081000+00:00,,,,,461,4,Muy buena comida y muy buena atención,Rukito Grill&Drink - Alborada,True,Muy buena comida y muy buena atención,es
True,0,2021-04-16 19:33:43.380000+00:00,,,,,49,5,"Buena comida y ambiente, atencion buena",Rukito Grill&Drink - Alborada,True,"Buena comida y ambiente, atencion buena",es
True,0,2021-11-17 23:42:25.803000+00:00,,,,,51,5,"Deliciosos sus platos, cebolla caramelizada muy rica",Rukito Grill&Drink - Alborada,True,"Deliciosos sus platos, cebolla caramelizada muy rica",es
False,1,2021-07-06 19:29:00.689000+00:00,,,,,98,5,Muy Buen lugar para ir con hambre . Recomendado costillas ahumadas.,Rukito Grill&Drink - Alborada,True,Muy Buen lugar para ir con hambre . Recomendado costillas ahumadas.,es
True,1,2020-12-29 02:23:17.952000+00:00,,,,,31,1,"Los alimentos no tenían sal. Deberian hacer un control se calidad antes de servir, x favor.",Rukito Grill&Drink - Alborada,True,"Los alimentos no tenían sal. Deberian hacer un control se calidad antes de servir, x favor.",es
False,0,2020-09-11 23:21:45.999000+00:00,,,,,12,5,"Excelente atención, deliciosos los platos a servir",Rukito Grill&Drink - Alborada,True,"Excelente atención, deliciosos los platos a servir",es
False,0,2021-04-12 11:36:51.682000+00:00,,,,,8,5,Excelente servicio y la comida riquísima 😋 👌,Rukito Grill&Drink - Alborada,True,Excelente servicio y la comida riquísima 😋 👌,es
False,0,2021-03-28 03:31:06.760000+00:00,,,,,1,4,"La comida es muy buena, pero no se respeta el aforo ni el distanciamiento entre las mesas.",Rukito Grill&Drink - Alborada,True,"La comida es muy buena, pero no se respeta el aforo ni el distanciamiento entre las mesas.",es
False,0,2021-10-20 05:40:19.354000+00:00,,,,,2,5,"Excelente atención muy buena seguridad, el mejor arroz con chicle de todo el ecuador, súper recomendadisoo",Rukito Grill&Drink - Alborada,True,"Excelente atención muy buena seguridad, el mejor arroz con chicle de todo el ecuador, súper recomendadisoo",es
False,0,2023-02-22 21:16:44.614000+00:00,,,,,1,3,Exelente lugar buena atención pero muy caluroso el aire no lo encendieron.,Rukito Grill&Drink - Alborada,True,Exelente lugar buena atención pero muy caluroso el aire no lo encendieron.,es
False,0,2022-06-10 20:53:16.235000+00:00,,,,,2,5,Agradable y muy buena la comida,Rukito Grill&Drink - Alborada,True,Agradable y muy buena la comida,es
False,1,2022-03-30 00:29:29.520000+00:00,,,,,3,1,"No me gustó para nada, comida nada especial y es bien caro",Rukito Grill&Drink - Alborada,True,"No me gustó para nada, comida nada especial y es bien caro",es
True,0,2023-08-07 14:06:06.901000+00:00,,4.0,5.0,4.0,158,5,"Todo muy rico, recomendado el matahambre con provolone y rukito monster.",Rukito Grill&Drink - Alborada,True,"Todo muy rico, recomendado el matahambre con provolone y rukito monster.",es
True,0,2023-04-23 16:37:40.187000+00:00,,4.0,5.0,5.0,68,5,"Servicio rápido, abundante, rico los dos moros que probamos.",Rukito Grill&Drink - Alborada,True,"Servicio rápido, abundante, rico los dos moros que probamos.",es
True,0,2021-07-07 00:50:39.484000+00:00,,,,,19,5,Deberían poner más atención a los comensales para pedir la orden  👌🏻 la comida exelente .,Rukito Grill&Drink - Alborada,True,Deberían poner más atención a los comensales para pedir la orden 👌🏻 la comida exelente .,es
True,0,2021-02-20 03:22:18.794000+00:00,,,,,12,5,"Quedamos totalmente satisfechos! Rica la comida, la sangría puede mejorar mucho más!",Rukito Grill&Drink - Alborada,True,"Quedamos totalmente satisfechos! Rica la comida, la sangría puede mejorar mucho más!",es
False,0,2021-06-19 00:15:20.720000+00:00,,,,,1,5,Excelente comida y muy lindo lugar,Rukito Grill&Drink - Alborada,True,Excelente comida y muy lindo lugar,es
True,0,2023-06-22 18:19:27.595000+00:00,,4.0,5.0,5.0,38,4,Buen lugar para ir a disfrutar de la buena comida 👍,Rukito Grill&Drink - Alborada,True,Buen lugar para ir a disfrutar de la buena comida 👍,es
True,0,2021-09-22 19:02:23.685000+00:00,,,,,21,5,Muy rico todo y buena atención,Rukito Grill&Drink - Alborada,True,Muy rico todo y buena atención,es
