isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado,sentimiento,prob_positivo,prob_negativo,prob_neutral
True,0,2026-07-13 03:23:32.373000+00:00,De 30 a 60 min,,,,61,5,"Una experiencia excelente de principio a fin. Probamos tanto los mariscos como los cortes de carne y todo estuvo espectacular. Los mariscos eran muy frescos, con un sabor increíble y perfectamente preparados. La carne, en su punto exacto, jugosa, tierna y de excelente calidad.
El servicio fue impecable: el personal siempre atento, amable y dispuesto a hacer recomendaciones. El ambiente es muy agradable, elegante y perfecto para disfrutar en familia, en pareja o con amigos.
Sin duda, uno de los mejores restaurantes que hemos visitado. Totalmente recomendado. ¡Definitivamente volveremos!",Casa Res | Steak House (Mall del Sol),True,"Una experiencia excelente de principio a fin. Probamos tanto los mariscos como los cortes de carne y todo estuvo espectacular. Los mariscos eran muy frescos, con un sabor increíble y perfectamente preparados. La carne, en su punto exacto, jugosa, tierna y de excelente calidad. El servicio fue impecable: el personal siempre atento, amable y dispuesto a hacer recomendaciones. El ambiente es muy agradable, elegante y perfecto para disfrutar en familia, en pareja o con amigos. Sin duda, uno de los mejores restaurantes que hemos visitado. Totalmente recomendado. ¡Definitivamente volveremos!",es,POS,0.9793435335159302,0.002432168461382389,0.01822437345981598
False,0,2026-07-11 17:56:06.467000+00:00,De 10 a 30 min,5.0,5.0,5.0,8,5,"Todo delicioso la hamburguesa estaba muy buena y al término de la carne correcto, recomendado",Casa Res | Steak House (Mall del Sol),True,"Todo delicioso la hamburguesa estaba muy buena y al término de la carne correcto, recomendado",es,POS,0.9694394469261169,0.003694256767630577,0.026866327971220016
False,0,2020-03-03 17:05:48.534000+00:00,,,,,8,5,Excelente servicio,Casa Res | Steak House (Mall del Sol),True,Excelente servicio,es,POS,0.5825915932655334,0.051172979176044464,0.36623549461364746
True,0,2020-02-20 18:34:09.716000+00:00,,,,,30,5,San marino,Casa Res | Steak House (Mall del Sol),True,San marino,es,NEU,0.2373567819595337,0.24298542737960815,0.5196577310562134
True,0,2022-04-10 03:47:34.500000+00:00,,,,,73,5,Great wine.,Casa Res | Steak House (Mall del Sol),True,Great wine.,es,POS,0.8050591349601746,0.0417180061340332,0.15322287380695343
True,0,2022-01-04 11:38:27.481000+00:00,,,,,46,5,Ok,Casa Res | Steak House (Mall del Sol),True,Ok,es,NEU,0.17359398305416107,0.25235220789909363,0.5740538835525513
False,0,2021-12-11 02:52:05.187000+00:00,,,,,3,4,Good service,Casa Res | Steak House (Mall del Sol),True,Good service,es,NEU,0.3859775960445404,0.1702384203672409,0.4437839388847351
True,0,2022-04-25 10:53:10.488000+00:00,,,,,84,3,보통의 스테이크 하우스.,Casa Res | Steak House (Mall del Sol),True,보통의 스테이크 하우스.,es,NEU,0.38830992579460144,0.1127287894487381,0.49896129965782166
False,0,2020-02-06 16:46:36.565000+00:00,,,,,3,5,Super,Casa Res | Steak House (Mall del Sol),True,Super,es,NEU,0.1478269398212433,0.36108943819999695,0.491083562374115
True,0,2022-06-05 17:48:53.715000+00:00,,,,,133,5,Comida boa.,Casa Res | Steak House (Mall del Sol),True,Comida boa.,es,POS,0.8271991014480591,0.04877607524394989,0.12402484565973282
True,0,2020-02-23 19:25:27.388000+00:00,,,,,24,4,Goog food.,Casa Res | Steak House (Mall del Sol),True,Goog food.,es,NEU,0.3621571958065033,0.09625039249658585,0.5415923595428467
True,0,2026-08-08 03:44:36.692000+00:00,,4.0,4.0,4.0,73,4,"Tiene buenas promos pero solo para pagos en efectivo. Sin embargo, es sustancioso y quedas lleno.",Don Parrilla Steak House - Urdesa,True,"Tiene buenas promos pero solo para pagos en efectivo. Sin embargo, es sustancioso y quedas lleno.",es,POS,0.7908841371536255,0.006053910590708256,0.2030619978904724
True,0,2026-06-27 23:23:52.978000+00:00,,,,,127,5,Fui con mi familia el dia del 2do. partido de la selección. La parrillada para 5 personas muy buen la recomiendo buena sazón ...la atención excelente 👍,Don Parrilla Steak House - Urdesa,True,Fui con mi familia el dia del 2do. partido de la selección. La parrillada para 5 personas muy buen la recomiendo buena sazón ...la atención excelente 👍,es,POS,0.970231294631958,0.003451917553320527,0.02631681226193905
True,0,2026-05-21 23:39:57.288000+00:00,,5.0,5.0,5.0,20,5,Delicioso atentos buenos precios,Don Parrilla Steak House - Urdesa,True,Delicioso atentos buenos precios,es,POS,0.9417558312416077,0.005154646001756191,0.053089581429958344
False,0,2026-05-20 18:53:24.182000+00:00,,3.0,1.0,5.0,13,1,mejor comida por el mismo precio en magma y rukito,Don Parrilla Steak House - Urdesa,True,mejor comida por el mismo precio en magma y rukito,es,NEU,0.3213084042072296,0.016023149713873863,0.6626685261726379
True,0,2026-05-03 21:25:39.780000+00:00,,4.0,4.0,5.0,60,5,Muy buen sitio. Buenos precios,Don Parrilla Steak House - Urdesa,True,Muy buen sitio. Buenos precios,es,POS,0.9717794060707092,0.002875105245038867,0.025345485657453537
False,0,2026-01-31 23:39:26.028000+00:00,,,4.0,5.0,2,4,"La comida muy buena; sabor exquisito, pero en esta ocasión decidí pedir a domicilio y el moro llegó en poca cantidad, no se compara a la cantidad que sirven en el local, así que recomendaría consumir en el local.",Don Parrilla Steak House - Urdesa,True,"La comida muy buena; sabor exquisito, pero en esta ocasión decidí pedir a domicilio y el moro llegó en poca cantidad, no se compara a la cantidad que sirven en el local, así que recomendaría consumir en el local.",es,NEU,0.3769981861114502,0.0343879796564579,0.588613748550415
True,0,2026-01-29 19:00:20.912000+00:00,,5.0,5.0,5.0,130,5,"Buena atención! El arroz súper chicloso, estaba delicioso! Bonita decoración",Don Parrilla Steak House - Urdesa,True,"Buena atención! El arroz súper chicloso, estaba delicioso! Bonita decoración",es,POS,0.9802349805831909,0.0022825186606496572,0.01748242788016796
True,0,2025-12-29 22:58:46.167000+00:00,,5.0,5.0,5.0,14,5,Bonito,Don Parrilla Steak House - Urdesa,True,Bonito,es,NEU,0.1826898157596588,0.33252325654029846,0.48478689789772034
True,0,2025-09-28 00:19:14.896000+00:00,,5.0,5.0,5.0,13,5,Exelente,Don Parrilla Steak House - Urdesa,True,Exelente,es,POS,0.9445578455924988,0.007246179040521383,0.048195984214544296
True,0,2025-09-04 05:55:14.062000+00:00,Hasta 10 min,,5.0,,421,5,Excelente la promoción de picaña,Don Parrilla Steak House - Urdesa,True,Excelente la promoción de picaña,es,POS,0.9556952118873596,0.0032942157704383135,0.04101058095693588
True,0,2025-09-01 03:53:04.861000+00:00,,5.0,5.0,5.0,71,5,"Muy buena sazon, delicioso.",Don Parrilla Steak House - Urdesa,True,"Muy buena sazon, delicioso.",es,POS,0.9805656671524048,0.0025600434746593237,0.01687430776655674
True,0,2025-08-26 20:32:53.660000+00:00,,2.0,2.0,2.0,19,2,"1. Hablando de la promoción, era poco lo que sirvieron para lo que se veia en redes sociales.
2. Los patacones simples.
3. La mayonesa era la común o por lo menos la mayonesa de albahaca de botella pero ni eso.
4. El moro normal pero poco.
5. La costilla sabía bien pero no estaba bien cocida así que se tuvo que mandar a cocción otra vez",Don Parrilla Steak House - Urdesa,True,"1. Hablando de la promoción, era poco lo que sirvieron para lo que se veia en redes sociales. 2. Los patacones simples. 3. La mayonesa era la común o por lo menos la mayonesa de albahaca de botella pero ni eso. 4. El moro normal pero poco. 5. La costilla sabía bien pero no estaba bien cocida así que se tuvo que mandar a cocción otra vez",es,NEG,0.007534543052315712,0.748008131980896,0.24445731937885284
False,0,2025-08-12 16:07:24.964000+00:00,,4.0,5.0,4.0,6,4,"La cómoda es muy rica y su servicio es eficiente, siempre solicito servicio a domicilio...me gusta",Don Parrilla Steak House - Urdesa,True,"La cómoda es muy rica y su servicio es eficiente, siempre solicito servicio a domicilio...me gusta",es,POS,0.9621791839599609,0.0025402908213436604,0.035280559211969376
True,0,2025-08-12 02:46:28.758000+00:00,Sin espera,5.0,5.0,5.0,5,5,"Realmente deli, sus promociones son muy buenas, aunque su arroz con moro estaba bastante aguado pero igual para los precios y todo estaba bastante bueno, sus micheladas son ufff",Don Parrilla Steak House - Urdesa,True,"Realmente deli, sus promociones son muy buenas, aunque su arroz con moro estaba bastante aguado pero igual para los precios y todo estaba bastante bueno, sus micheladas son ufff",es,POS,0.9738147854804993,0.0034421251621097326,0.022743087261915207
True,0,2025-08-07 00:49:45.078000+00:00,,,,,11,5,Muy buena la comida,Don Parrilla Steak House - Urdesa,True,Muy buena la comida,es,POS,0.9667297601699829,0.0033085746690630913,0.029961615800857544
False,0,2025-07-20 19:37:32.953000+00:00,,1.0,1.0,1.0,2,1,"Fuimos a las dos a la sede de Urdesa, al llegar el lugar casi vacio y aún así nos tuvieron media hora esperando y nunca nos tomaron la orden. Pésimo todo.",Don Parrilla Steak House - Urdesa,True,"Fuimos a las dos a la sede de Urdesa, al llegar el lugar casi vacio y aún así nos tuvieron media hora esperando y nunca nos tomaron la orden. Pésimo todo.",es,NEG,0.003603598102927208,0.9669920802116394,0.029404349625110626
True,0,2025-07-11 23:43:56.560000+00:00,Hasta 10 min,4.0,4.0,4.0,75,2,Rico pero las porciones se han reducido. Ya no dan entradas de cortesía.,Don Parrilla Steak House - Urdesa,True,Rico pero las porciones se han reducido. Ya no dan entradas de cortesía.,es,NEG,0.007511845324188471,0.7597574591636658,0.23273073136806488
False,0,2025-06-29 14:03:45.859000+00:00,,5.0,5.0,5.0,9,5,Excelente,Don Parrilla Steak House - Urdesa,True,Excelente,es,NEU,0.3187224268913269,0.20341528952121735,0.47786223888397217
True,0,2025-06-14 21:38:53.895000+00:00,,3.0,1.0,1.0,9,1,"Horrible la comida , no les recomiendo la comida es fría , las páncetas tenían un olor feo, los jugos son aguachentos. No gasten en vano porque el dinero es duro hacer y da pena perderlo así .",Don Parrilla Steak House - Urdesa,True,"Horrible la comida , no les recomiendo la comida es fría , las páncetas tenían un olor feo, los jugos son aguachentos. No gasten en vano porque el dinero es duro hacer y da pena perderlo así .",es,NEG,0.0032697394490242004,0.981614887714386,0.015115373767912388
True,0,2025-06-11 04:15:48.507000+00:00,,5.0,5.0,5.0,21,5,Excelente lugar,Don Parrilla Steak House - Urdesa,True,Excelente lugar,es,NEU,0.42933228611946106,0.11308778822422028,0.4575798809528351
False,0,2025-05-16 21:12:12.436000+00:00,,2.0,2.0,1.0,4,1,"Pésima atención, una hora para que lleguen los platos, y el local estaba vacío.",Don Parrilla Steak House - Urdesa,True,"Pésima atención, una hora para que lleguen los platos, y el local estaba vacío.",es,NEG,0.004091758280992508,0.9617352485656738,0.034172989428043365
False,0,2025-05-14 05:03:10.328000+00:00,,5.0,4.0,5.0,4,4,"Servicio y ambiente excelente, la comida estuvo buena, aunque la sentí un poco salada",Don Parrilla Steak House - Urdesa,True,"Servicio y ambiente excelente, la comida estuvo buena, aunque la sentí un poco salada",es,POS,0.9614647626876831,0.006192837841808796,0.03234235569834709
